;12/01/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 8/1);-;1112;52648730;0
;12/01/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 8/1);-;1121;0;52648730
;12/01/2026;Pelunasan kas bon pembelian BBM;-;1111;150000;0
;12/01/2026;Pelunasan kas bon pembelian BBM;-;1122;0;150000
;12/01/2026;Pembelian BBM;-;5172;150000;0
;12/01/2026;Pembelian BBM;-;1111;0;150000
;12/01/2026;Pembelian akomodasi makan Pak Sodik;-;5171;50000;0
;12/01/2026;Pembelian akomodasi makan Pak Sodik;-;2141;0;50000
;12/01/2026;Reimburse ke Pak Sodik (transaksi 12/1);-;2141;50000;0
;12/01/2026;Reimburse ke Pak Sodik (transaksi 12/1);-;1121;0;48900
;12/01/2026;Reimburse ke Pak Sodik (transaksi 12/1);-;1111;0;1100
;13/01/2026;Pembelian akomodasi minum Mas Denny;-;5171;13600;0
;13/01/2026;Pembelian akomodasi minum Mas Denny;-;2141;0;13600
;13/01/2026;Pembelian 2 pcs batu baterai ABC;-;5151;6000;0
;13/01/2026;Pembelian 2 pcs batu baterai ABC;-;1111;0;6000
;13/01/2026;Kas bon belanja persediaan;-;1121;850000;0
;13/01/2026;Kas bon belanja persediaan;-;1111;0;850000
;13/01/2026;Pembelian 5 kg bawang bombay ke Bu Lis;-;1131;170000;0
;13/01/2026;Pembelian 5 kg bawang bombay ke Bu Lis;-;2111;0;170000
;13/01/2026;Pembelian 75 kg kelengkeng SPPG Kutabanjarnegara ke Bu Lis;-;1131;2850000;0
;13/01/2026;Pembelian 75 kg kelengkeng SPPG Kutabanjarnegara ke Bu Lis;-;2111;0;2850000
;13/01/2026;Pembelian 1 dus kaldu jamur SPPG Merden ke Bu Lis;-;1131;1100000;0
;13/01/2026;Pembelian 1 dus kaldu jamur SPPG Merden ke Bu Lis;-;2111;0;1100000
